ncbi_id,reactome_id,reactome_name
7316,R-HSA-9931269,AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)
7316,R-HSA-9931295,PD-L1(CD274) glycosylation and translocation to plasma membrane
7316,R-HSA-9932298,Degradation of CRY and PER proteins
7316,R-HSA-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide
7316,R-HSA-9954716,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA
7316,R-HSA-9956593,Enterobacterial factors antagonize host defense 
7317,R-HSA-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes
7317,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation
7317,R-HSA-9918485,Dengue Virus Attachment and Entry
7318,R-HSA-1169408,ISG15 antiviral mechanism
7318,R-HSA-168928,DDX58/IFIH1-mediated induction of interferon-alpha/beta
7318,R-HSA-5656169,Termination of translesion DNA synthesis
7318,R-HSA-936440,Negative regulators of DDX58/IFIH1 signaling
7318,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation
7318,R-HSA-9909505,Modulation of host responses by IFN-stimulated genes
7318,R-HSA-9918485,Dengue Virus Attachment and Entry
7319,R-HSA-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes
7319,R-HSA-8866654,E3 ubiquitin ligases ubiquitinate target proteins
7319,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation
732,R-HSA-166665,Terminal pathway of complement
732,R-HSA-977606,Regulation of Complement cascade
7320,R-HSA-110314,Recognition of DNA damage by PCNA-containing replication complex
7320,R-HSA-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes
7320,R-HSA-8866654,E3 ubiquitin ligases ubiquitinate target proteins
7320,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation
7321,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha
7321,R-HSA-141430,Inactivation of APC/C via direct inhibition of the APC/C complex
7321,R-HSA-168927,"TICAM1, RIP1-mediated IKK complex recruitment"
7321,R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B
7321,R-HSA-174084,Autodegradation of Cdh1 by Cdh1:APC/C
7321,R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin
7321,R-HSA-174178,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1
7321,R-HSA-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A
7321,R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase
7321,R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase
7321,R-HSA-176409,APC/C:Cdc20 mediated degradation of mitotic proteins
7321,R-HSA-176412,Phosphorylation of the APC/C
7321,R-HSA-179409,APC-Cdc20 mediated degradation of Nek2A
7321,R-HSA-201451,Signaling by BMP
7321,R-HSA-202424,Downstream TCR signaling
7321,R-HSA-2173795,Downregulation of SMAD2/3:SMAD4 transcriptional activity
7321,R-HSA-2467813,Separation of Sister Chromatids
7321,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP)
7321,R-HSA-2871837,FCERI mediated NF-kB activation
7321,R-HSA-5357905,Regulation of TNFR1 signaling
7321,R-HSA-5607764,CLEC7A (Dectin-1) signaling
7321,R-HSA-5689896,Ovarian tumor domain proteases
7321,R-HSA-68867,Assembly of the pre-replicative complex
7321,R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6
7321,R-HSA-8853884,Transcriptional Regulation by VENTX
7321,R-HSA-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes
7321,R-HSA-8866654,E3 ubiquitin ligases ubiquitinate target proteins
7321,R-HSA-8951664,Neddylation
7321,R-HSA-9033241,Peroxisomal protein import
7321,R-HSA-936440,Negative regulators of DDX58/IFIH1 signaling
7321,R-HSA-937041,IKK complex recruitment mediated by RIP1
7321,R-HSA-9687136,Aberrant regulation of mitotic exit in cancer due to RB1 defects
7321,R-HSA-9705462,Inactivation of CSF3 (G-CSF) signaling
7321,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation
7321,R-HSA-9932298,Degradation of CRY and PER proteins
7321,R-HSA-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide
7321,R-HSA-9954716,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA
7322,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha
7322,R-HSA-168927,"TICAM1, RIP1-mediated IKK complex recruitment"
7322,R-HSA-202424,Downstream TCR signaling
7322,R-HSA-2871837,FCERI mediated NF-kB activation
7322,R-HSA-5205685,PINK1-PRKN Mediated Mitophagy
7322,R-HSA-5357905,Regulation of TNFR1 signaling
7322,R-HSA-5607764,CLEC7A (Dectin-1) signaling
7322,R-HSA-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes
7322,R-HSA-8866654,E3 ubiquitin ligases ubiquitinate target proteins
7322,R-HSA-8951664,Neddylation
7322,R-HSA-9033241,Peroxisomal protein import
7322,R-HSA-936440,Negative regulators of DDX58/IFIH1 signaling
7322,R-HSA-937041,IKK complex recruitment mediated by RIP1
7322,R-HSA-9705462,Inactivation of CSF3 (G-CSF) signaling
7322,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation
7322,R-HSA-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide
7322,R-HSA-9954716,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA
7322,R-HSA-9956593,Enterobacterial factors antagonize host defense 
7323,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha
7323,R-HSA-168927,"TICAM1, RIP1-mediated IKK complex recruitment"
7323,R-HSA-201451,Signaling by BMP
7323,R-HSA-2173795,Downregulation of SMAD2/3:SMAD4 transcriptional activity
7323,R-HSA-5205685,PINK1-PRKN Mediated Mitophagy
7323,R-HSA-5357905,Regulation of TNFR1 signaling
7323,R-HSA-8866654,E3 ubiquitin ligases ubiquitinate target proteins
7323,R-HSA-8951664,Neddylation
7323,R-HSA-9033241,Peroxisomal protein import
7323,R-HSA-936440,Negative regulators of DDX58/IFIH1 signaling
7323,R-HSA-937041,IKK complex recruitment mediated by RIP1
7323,R-HSA-9705462,Inactivation of CSF3 (G-CSF) signaling
7323,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation
7323,R-HSA-9954716,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA
7324,R-HSA-1169408,ISG15 antiviral mechanism
7324,R-HSA-141430,Inactivation of APC/C via direct inhibition of the APC/C complex
7324,R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B
7324,R-HSA-174084,Autodegradation of Cdh1 by Cdh1:APC/C
7324,R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin
7324,R-HSA-174178,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1
7324,R-HSA-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A
7324,R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase
7324,R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase
7324,R-HSA-176409,APC/C:Cdc20 mediated degradation of mitotic proteins
7324,R-HSA-176412,Phosphorylation of the APC/C
7324,R-HSA-179409,APC-Cdc20 mediated degradation of Nek2A
7324,R-HSA-2467813,Separation of Sister Chromatids
7324,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP)
7324,R-HSA-68867,Assembly of the pre-replicative complex
7324,R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6
7324,R-HSA-8853884,Transcriptional Regulation by VENTX
7324,R-HSA-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes
7324,R-HSA-8866654,E3 ubiquitin ligases ubiquitinate target proteins
7324,R-HSA-9687136,Aberrant regulation of mitotic exit in cancer due to RB1 defects
7324,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation
7325,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation
7326,R-HSA-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes
7326,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation
7327,R-HSA-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes
7327,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation
7328,R-HSA-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes
7328,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation
7329,R-HSA-1221632,Meiotic synapsis
7329,R-HSA-196791,Vitamin D (calciferol) metabolism
7329,R-HSA-3065678,"SUMO is transferred from E1 to E2 (UBE2I, UBC9)"
7329,R-HSA-3108214,SUMOylation of DNA damage response and repair proteins
7329,R-HSA-3232118,SUMOylation of transcription factors
7329,R-HSA-3232142,SUMOylation of ubiquitinylation proteins
7329,R-HSA-3899300,SUMOylation of transcription cofactors
7329,R-HSA-4085377,SUMOylation of SUMOylation proteins
7329,R-HSA-4090294,SUMOylation of intracellular receptors
7329,R-HSA-4551638,SUMOylation of chromatin organization proteins
7329,R-HSA-4570464,SUMOylation of RNA binding proteins
7329,R-HSA-4615885,SUMOylation of DNA replication proteins
7329,R-HSA-4655427,SUMOylation of DNA methylation proteins
7329,R-HSA-4755510,SUMOylation of immune response proteins
7329,R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
7329,R-HSA-5693607,Processing of DNA double-strand break ends
7329,R-HSA-5696395,Formation of Incision Complex in GG-NER
7329,R-HSA-8866904,Negative regulation of activity of TFAP2 (AP-2) family transcription factors
7329,R-HSA-9615933,Postmitotic nuclear pore complex (NPC) reformation
7329,R-HSA-9683610,Maturation of nucleoprotein
7329,R-HSA-9694631,Maturation of nucleoprotein
7329,R-HSA-9735871,SARS-CoV-1 targets host intracellular signalling and regulatory pathways
7329,R-HSA-9793242,SUMOylation of nuclear envelope proteins
7329,R-HSA-9833482,PKR-mediated signaling
7329,R-HSA-9843940,Regulation of endogenous retroelements by KRAB-ZFP proteins
7329,R-HSA-9856649,Transcriptional and post-translational regulation of MITF-M expression and activity
7329,R-HSA-9918432,Maturation of DENV proteins
7329,R-HSA-9918481,Dengue Virus-Host Interactions
733,R-HSA-166665,Terminal pathway of complement
733,R-HSA-977606,Regulation of Complement cascade
7332,R-HSA-5205685,PINK1-PRKN Mediated Mitophagy
7332,R-HSA-5357905,Regulation of TNFR1 signaling
7332,R-HSA-5675482,Regulation of necroptotic cell death
7332,R-HSA-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes
7332,R-HSA-8866654,E3 ubiquitin ligases ubiquitinate target proteins
7332,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation
7334,R-HSA-1169408,ISG15 antiviral mechanism
7334,R-HSA-168638,NOD1/2 Signaling Pathway
7334,R-HSA-168927,"TICAM1, RIP1-mediated IKK complex recruitment"
7334,R-HSA-202424,Downstream TCR signaling
7334,R-HSA-2871837,FCERI mediated NF-kB activation
7334,R-HSA-445989,TAK1-dependent IKK and NF-kappa-B activation  
7334,R-HSA-450302,activated TAK1 mediates p38 MAPK activation
7334,R-HSA-450321,JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1
7334,R-HSA-5205685,PINK1-PRKN Mediated Mitophagy
7334,R-HSA-5607764,CLEC7A (Dectin-1) signaling
7334,R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
7334,R-HSA-5693571,Nonhomologous End-Joining (NHEJ)
7334,R-HSA-5693607,Processing of DNA double-strand break ends
7334,R-HSA-5696395,Formation of Incision Complex in GG-NER
7334,R-HSA-69473,G2/M DNA damage checkpoint
7334,R-HSA-8866654,E3 ubiquitin ligases ubiquitinate target proteins
7334,R-HSA-9020702,Interleukin-1 signaling
7334,R-HSA-937039,IRAK1 recruits IKK complex
7334,R-HSA-937041,IKK complex recruitment mediated by RIP1
7334,R-HSA-9646399,Aggrephagy
7334,R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses
7334,R-HSA-975110,TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling
7334,R-HSA-975144,IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation
7334,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation
7335,R-HSA-168638,NOD1/2 Signaling Pathway
7335,R-HSA-168927,"TICAM1, RIP1-mediated IKK complex recruitment"
7335,R-HSA-202424,Downstream TCR signaling
7335,R-HSA-2871837,FCERI mediated NF-kB activation
7335,R-HSA-445989,TAK1-dependent IKK and NF-kappa-B activation  
7335,R-HSA-450302,activated TAK1 mediates p38 MAPK activation
7335,R-HSA-450321,JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1
7335,R-HSA-5205685,PINK1-PRKN Mediated Mitophagy
7335,R-HSA-5607764,CLEC7A (Dectin-1) signaling
7335,R-HSA-9020702,Interleukin-1 signaling
7335,R-HSA-937039,IRAK1 recruits IKK complex
7335,R-HSA-937041,IKK complex recruitment mediated by RIP1
7335,R-HSA-9646399,Aggrephagy
7335,R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses
7335,R-HSA-975110,TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling
7335,R-HSA-975144,IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation
7335,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation
7336,R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
7336,R-HSA-5693571,Nonhomologous End-Joining (NHEJ)
7336,R-HSA-5693607,Processing of DNA double-strand break ends
7336,R-HSA-5696395,Formation of Incision Complex in GG-NER
7336,R-HSA-69473,G2/M DNA damage checkpoint
7336,R-HSA-8866654,E3 ubiquitin ligases ubiquitinate target proteins
7336,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation
7337,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation
7341,R-HSA-3065676,SUMO is conjugated to E1 (UBA2:SAE1)
7341,R-HSA-3065678,"SUMO is transferred from E1 to E2 (UBE2I, UBC9)"
7341,R-HSA-3065679,SUMO is proteolytically processed
7341,R-HSA-3108214,SUMOylation of DNA damage response and repair proteins
7341,R-HSA-3232118,SUMOylation of transcription factors
7341,R-HSA-3232142,SUMOylation of ubiquitinylation proteins
7341,R-HSA-3899300,SUMOylation of transcription cofactors
7341,R-HSA-4085377,SUMOylation of SUMOylation proteins
7341,R-HSA-4090294,SUMOylation of intracellular receptors
7341,R-HSA-4551638,SUMOylation of chromatin organization proteins
7341,R-HSA-4570464,SUMOylation of RNA binding proteins
7341,R-HSA-4615885,SUMOylation of DNA replication proteins
7341,R-HSA-4655427,SUMOylation of DNA methylation proteins
7341,R-HSA-4755510,SUMOylation of immune response proteins
7341,R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
7341,R-HSA-5696395,Formation of Incision Complex in GG-NER
7341,R-HSA-877312,Regulation of IFNG signaling
7341,R-HSA-8866904,Negative regulation of activity of TFAP2 (AP-2) family transcription factors
7341,R-HSA-9615933,Postmitotic nuclear pore complex (NPC) reformation
7341,R-HSA-9683610,Maturation of nucleoprotein
7341,R-HSA-9694631,Maturation of nucleoprotein
7341,R-HSA-9793242,SUMOylation of nuclear envelope proteins
7341,R-HSA-9833482,PKR-mediated signaling
7341,R-HSA-9856649,Transcriptional and post-translational regulation of MITF-M expression and activity
7341,R-HSA-9918432,Maturation of DENV proteins
7343,R-HSA-427413,NoRC negatively regulates rRNA expression
7343,R-HSA-73728,RNA Polymerase I Promoter Opening
7343,R-HSA-73762,RNA Polymerase I Transcription Initiation
7343,R-HSA-73772,RNA Polymerase I Promoter Escape
7343,R-HSA-73863,RNA Polymerase I Transcription Termination
7345,R-HSA-5689603,UCH proteinases
7347,R-HSA-5689603,UCH proteinases
7347,R-HSA-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes
7347,R-HSA-8951664,Neddylation
7349,R-HSA-373080,Class B/2 (Secretin family receptors)
7349,R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin"
735,R-HSA-166665,Terminal pathway of complement
735,R-HSA-977606,Regulation of Complement cascade
7350,R-HSA-166187,Mitochondrial Uncoupling
7350,R-HSA-167826,The fatty acid cycling model
7350,R-HSA-9844594,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2
7351,R-HSA-167826,The fatty acid cycling model
7352,R-HSA-167826,The fatty acid cycling model
7353,R-HSA-110320,Translesion Synthesis by POLH
7353,R-HSA-5689880,Ub-specific processing proteases
7353,R-HSA-8951664,Neddylation
7353,R-HSA-9755511,KEAP1-NFE2L2 pathway
7353,R-HSA-9918487,Dengue Virus Genome Translation and Replication
7353,R-HSA-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide
7355,R-HSA-5619072,Defective SLC35A2 causes congenital disorder of glycosylation 2M (CDG2M)
7355,R-HSA-727802,Transport of nucleotide sugars
7357,R-HSA-9840309,Glycosphingolipid biosynthesis
7358,R-HSA-173599,"Formation of the active cofactor, UDP-glucuronate"
7360,R-HSA-173599,"Formation of the active cofactor, UDP-glucuronate"
7360,R-HSA-3322077,Glycogen synthesis
7363,R-HSA-156588,Glucuronidation
7363,R-HSA-9749641,Aspirin ADME
7364,R-HSA-156588,Glucuronidation
7364,R-HSA-9749641,Aspirin ADME
7364,R-HSA-9757110,Prednisone ADME
7365,R-HSA-156588,Glucuronidation
7365,R-HSA-9749641,Aspirin ADME
7366,R-HSA-156588,Glucuronidation
7366,R-HSA-9749641,Aspirin ADME
7366,R-HSA-9753281,Paracetamol ADME
7367,R-HSA-156588,Glucuronidation
7367,R-HSA-9749641,Aspirin ADME
7367,R-HSA-9757110,Prednisone ADME
7368,R-HSA-9840309,Glycosphingolipid biosynthesis
7369,R-HSA-446203,Asparagine N-linked glycosylation
7371,R-HSA-73614,Pyrimidine salvage
7372,R-HSA-500753,Pyrimidine biosynthesis
7373,R-HSA-1442490,Collagen degradation
7373,R-HSA-1650814,Collagen biosynthesis and modifying enzymes
7373,R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures
7373,R-HSA-8948216,Collagen chain trimerization
7374,R-HSA-110328,Recognition and association of DNA glycosylase with site containing an affected pyrimidine
7374,R-HSA-110329,Cleavage of the damaged pyrimidine 
7374,R-HSA-110357,Displacement of DNA glycosylase by APEX1
7374,R-HSA-9821002,Chromatin modifications during the maternal to zygotic transition (MZT)
7376,R-HSA-1989781,PPARA activates gene expression
7376,R-HSA-383280,Nuclear Receptor transcription pathway
7376,R-HSA-4090294,SUMOylation of intracellular receptors
7376,R-HSA-8866427,VLDLR internalisation and degradation
7376,R-HSA-9029558,NR1H2 & NR1H3 regulate gene expression linked to lipogenesis
7376,R-HSA-9029569,NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux
7376,R-HSA-9031525,NR1H2 & NR1H3 regulate gene expression to limit cholesterol uptake 
7376,R-HSA-9031528,NR1H2 & NR1H3 regulate gene expression linked to triglyceride lipolysis in adipose
7376,R-HSA-9623433,NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis
7378,R-HSA-73614,Pyrimidine salvage
7378,R-HSA-73621,Pyrimidine catabolism
738,R-HSA-6811440,Retrograde transport at the Trans-Golgi-Network
7381,R-HSA-611105,Respiratory electron transport
7381,R-HSA-9865881,Complex III assembly
7384,R-HSA-611105,Respiratory electron transport
